TimeStamp,NbrPulseA,NbrPulseB,NbrPulseC,NbrPulseD,NbrCoincidencePulseAB,NbrCoincidencePulseAC,NbrCoincidencePulseDB,NbrCoincidencePulseDC,NbrCoincidencePulseABC
2025-03-13T10:48:18.322917,59904,645582,86502,32,20002,2464,7,2,647
2025-03-13T10:48:18.430662,59963,643746,86009,43,20090,2561,13,3,672
2025-03-13T10:48:18.524389,60134,643762,86182,42,19964,2474,10,2,634
2025-03-13T10:48:18.618125,60286,644847,86028,39,19851,2564,7,1,696
2025-03-13T10:48:18.711846,59734,643921,85696,32,19943,2527,7,0,705
2025-03-13T10:48:18.821202,60511,644826,86186,39,20139,2548,17,0,744
2025-03-13T10:48:18.930545,59866,644834,86475,40,19894,2554,13,0,683
2025-03-13T10:48:19.024323,60351,644451,86355,44,20273,2466,15,1,698
2025-03-13T10:48:19.123963,59819,645010,86082,32,19797,2595,6,1,665
2025-03-13T10:48:19.233318,59889,1290390,86620,44,20066,2416,13,1,684
2025-03-13T10:48:19.323931,59780,644082,85961,44,19714,2543,16,2,689
2025-03-13T10:48:19.417679,60108,644016,171901,41,19948,2536,12,1,658
2025-03-13T10:48:19.527009,60327,645504,86616,59,20176,2536,15,1,655
2025-03-13T10:48:19.620737,60419,644527,86313,41,20088,2514,12,0,700
2025-03-13T10:48:19.730094,60099,645222,86290,31,19978,2609,8,0,690
2025-03-13T10:48:19.823814,59781,644602,86044,41,19760,2542,6,0,721
2025-03-13T10:48:19.933166,59693,645767,85943,40,20040,2494,11,0,685
2025-03-13T10:48:20.033986,59624,646054,86489,43,19731,2544,16,0,687
2025-03-13T10:48:20.116646,60348,645134,172633,39,19976,2588,12,2,684
2025-03-13T10:48:20.219391,60279,645302,86025,55,20039,2524,10,2,671
2025-03-13T10:48:20.328749,59975,1289907,86283,46,20020,2596,15,1,693
2025-03-13T10:48:20.422508,60203,645157,86797,35,20075,2544,10,1,690
2025-03-13T10:48:20.531824,60584,645334,172756,42,20056,2596,14,1,670
2025-03-13T10:48:20.625552,60724,1290711,86455,47,20191,2548,9,2,693
2025-03-13T10:48:20.734900,60656,644766,86046,38,20125,2566,9,1,657
2025-03-13T10:48:20.829394,60502,645940,86266,38,20072,2510,9,1,679
2025-03-13T10:48:20.924459,59778,644452,87012,48,19823,2483,11,0,662
2025-03-13T10:48:21.018194,59978,1289508,86473,58,19936,2442,18,0,632
2025-03-13T10:48:21.124467,59883,645837,86682,49,20072,2559,8,2,677
2025-03-13T10:48:21.233819,59914,645514,86574,41,19764,2549,13,1,683
2025-03-13T10:48:21.327545,60639,644445,86338,44,20188,2456,10,1,706
2025-03-13T10:48:21.421277,60446,1289965,86465,49,20050,2517,15,1,698
2025-03-13T10:48:21.530623,60542,1935648,86322,42,20079,2549,10,2,689
2025-03-13T10:48:21.624350,60248,645099,86549,45,19996,2506,11,1,674
2025-03-13T10:48:21.734770,60107,644191,86535,44,20313,2497,13,0,687
2025-03-13T10:48:21.824414,60032,646894,86794,41,20078,2477,7,0,632
2025-03-13T10:48:21.933764,60796,1292447,86298,43,20212,2564,5,1,702
2025-03-13T10:48:22.032015,60445,1938155,86440,46,20230,2553,12,3,704
2025-03-13T10:48:22.125729,60464,2583964,86191,40,20289,2487,11,1,706
2025-03-13T10:48:22.219459,60510,645036,87219,40,20007,2495,13,1,664
2025-03-13T10:48:22.328811,60184,647209,86764,48,20153,2564,11,0,740
2025-03-13T10:48:22.422537,60036,646467,86522,39,20071,2498,9,0,715
2025-03-13T10:48:22.531894,59920,1292208,86536,35,19965,2526,12,1,687
2025-03-13T10:48:22.624026,60559,1937249,86450,42,20142,2556,15,1,712
2025-03-13T10:48:22.728269,60270,2582983,86631,41,20041,2532,8,3,665
2025-03-13T10:48:22.821998,60262,3228642,86438,40,20107,2526,9,1,647
2025-03-13T10:48:22.928238,60074,645346,85961,43,20040,2521,15,1,675
2025-03-13T10:48:23.021966,59902,645983,86657,52,20231,2499,19,0,670
2025-03-13T10:48:23.131317,59946,646142,86190,37,20160,2513,13,0,652
2025-03-13T10:48:23.225044,60387,1290938,86262,41,20138,2506,7,2,678
2025-03-13T10:48:23.318772,59826,1936319,86893,40,19992,2589,10,1,722
2025-03-13T10:48:23.412501,60180,646912,86933,44,20085,2571,10,1,726
2025-03-13T10:48:23.537474,59434,644977,85838,51,19740,2468,10,2,669
2025-03-13T10:48:23.620521,59147,645028,85183,40,19753,2387,9,1,663
2025-03-13T10:48:23.729907,59832,644719,85218,35,19806,2546,11,1,703
2025-03-13T10:48:23.815502,59622,645882,85501,44,19845,2515,10,0,671
2025-03-13T10:48:23.924851,59414,644887,85369,48,19897,2523,12,2,696
2025-03-13T10:48:24.034201,59661,645924,85416,34,20006,2450,8,1,669
2025-03-13T10:48:24.127929,59554,645427,85406,47,19747,2472,11,1,686
2025-03-13T10:48:24.221658,59367,645333,85272,46,19875,2383,10,0,653
2025-03-13T10:48:24.331006,59803,1290369,84994,49,19858,2542,14,0,723
2025-03-13T10:48:24.430980,59558,644883,85018,49,19881,2355,11,1,607
2025-03-13T10:48:24.524602,59721,644540,85136,41,19901,2437,11,0,656
2025-03-13T10:48:24.633959,59902,644499,85179,35,19926,2386,11,0,666
2025-03-13T10:48:24.734706,59569,647031,85302,56,19875,2476,14,1,667
2025-03-13T10:48:24.828430,59788,645237,85745,57,20075,2515,11,1,688
2025-03-13T10:48:24.922162,60037,1291811,86357,42,19943,2463,10,1,691
2025-03-13T10:48:25.031507,59481,645972,85830,44,19682,2448,10,1,683
2025-03-13T10:48:25.125236,59767,646264,85677,43,19982,2506,7,1,711
2025-03-13T10:48:25.234585,59488,645401,85403,36,19851,2397,14,0,637
2025-03-13T10:48:25.317402,59586,644831,170938,47,19603,2497,11,0,677
2025-03-13T10:48:25.432774,60159,645354,85579,47,20067,2456,14,1,660
2025-03-13T10:48:25.526501,59718,646321,85269,31,19858,2471,8,1,685
2025-03-13T10:48:25.624242,59376,644712,85054,34,19724,2461,10,1,650
2025-03-13T10:48:25.717969,60060,644893,85190,37,20164,2531,7,1,671
2025-03-13T10:48:25.827319,59492,645090,85003,37,19853,2511,12,1,704
2025-03-13T10:48:25.936672,59550,645106,85301,45,19987,2443,13,0,678
2025-03-13T10:48:26.030397,59707,1289409,85310,40,19880,2549,10,0,727
2025-03-13T10:48:26.124124,59516,644870,84809,53,19981,2401,8,0,646
2025-03-13T10:48:26.233479,59300,643985,85010,37,19850,2412,8,0,657
2025-03-13T10:48:26.329260,59488,1288162,84307,42,19920,2387,13,0,675
2025-03-13T10:48:26.434001,59035,1933300,85176,35,19794,2415,8,0,669
2025-03-13T10:48:26.519627,59405,645056,84710,44,19930,2432,13,1,673
2025-03-13T10:48:26.628975,58992,644544,84840,44,19494,2260,17,0,621
2025-03-13T10:48:26.738325,59107,644599,84734,40,19736,2434,7,0,664
2025-03-13T10:48:26.832052,58862,643294,84691,42,19608,2388,13,0,636
2025-03-13T10:48:26.925780,59134,643349,84844,44,19589,2461,13,0,660
2025-03-13T10:48:27.035132,59045,643881,84706,46,19589,2487,13,1,623
2025-03-13T10:48:27.128860,58876,645141,84626,36,19564,2340,13,1,646
2025-03-13T10:48:27.225987,58688,643975,84605,37,19464,2358,6,0,631
2025-03-13T10:48:27.319723,59022,644409,84517,50,19635,2493,16,2,652
2025-03-13T10:48:27.444579,118000,645114,84243,42,19626,2503,14,1,653
2025-03-13T10:48:27.522697,59037,1289418,84197,45,19661,2451,18,0,655
2025-03-13T10:48:27.632043,58766,645215,84253,39,19705,2429,13,0,646
2025-03-13T10:48:27.725782,58913,646002,83923,42,19645,2336,11,1,629
2025-03-13T10:48:27.835122,58505,645246,84215,49,19477,2367,13,1,616
2025-03-13T10:48:27.928847,59017,1290534,83806,41,19483,2404,16,1,612
2025-03-13T10:48:28.034474,59342,644852,84330,38,19830,2431,11,0,655
2025-03-13T10:48:28.129212,58350,644428,84185,35,19440,2508,6,0,713
2025-03-13T10:48:28.238561,58523,644677,84632,38,19562,2360,9,0,641
2025-03-13T10:48:28.323182,58642,648370,84273,47,19672,2415,11,2,682
2025-03-13T10:48:28.432530,58793,639679,84317,45,19759,2376,15,1,654
2025-03-13T10:48:28.526266,58991,644429,84193,52,19666,2382,19,1,611
2025-03-13T10:48:28.635612,58665,646348,84357,50,19534,2349,12,1,648
2025-03-13T10:48:28.729340,58662,1291789,83813,44,19667,2394,13,1,649
2025-03-13T10:48:28.823065,58918,1937421,84118,50,19592,2406,14,1,616
2025-03-13T10:48:28.916867,59387,646318,84638,41,19812,2419,9,0,624
2025-03-13T10:48:29.037261,58827,646118,84515,37,19594,2421,10,0,664
2025-03-13T10:48:29.130979,58682,645180,83902,43,19502,2423,14,1,668
2025-03-13T10:48:29.224105,58930,645782,84513,43,19721,2481,9,2,700
2025-03-13T10:48:29.317833,58485,1290744,84217,41,19442,2370,12,1,663
2025-03-13T10:48:29.442812,58503,1936527,84534,56,19558,2382,13,1,665
2025-03-13T10:48:29.536533,59071,645760,84351,43,19707,2461,9,1,687
2025-03-13T10:48:29.630258,58997,644527,84331,52,19625,2498,18,1,646
2025-03-13T10:48:29.723992,58920,1289593,84626,40,19822,2424,13,2,649
2025-03-13T10:48:29.834509,58836,1935110,84380,40,19467,2431,13,1,677
2025-03-13T10:48:29.926138,58526,645506,84332,48,19480,2427,16,1,625
2025-03-13T10:48:30.019867,58596,644950,83901,45,19519,2419,7,0,632
2025-03-13T10:48:30.121131,59298,808267,84458,35,5409,2432,1,0,177
2025-03-13T10:48:30.230482,58786,67050,84418,34,2309,2351,0,0,77
2025-03-13T10:48:30.324213,58535,67788,84612,49,2292,2392,0,0,56
2025-03-13T10:48:30.433561,59107,67500,84541,43,2253,2480,1,0,94
2025-03-13T10:48:30.542907,59277,68316,84677,38,2345,2487,1,0,74
2025-03-13T10:48:30.636641,59305,67614,85337,35,2454,2517,0,0,75
2025-03-13T10:48:30.733912,59714,68107,85564,47,2407,2441,0,2,59
2025-03-13T10:48:30.828659,59836,68098,85071,50,2449,2436,0,1,85
2025-03-13T10:48:30.932395,59870,68000,85686,38,2438,2524,0,0,79
2025-03-13T10:48:31.041759,59778,68109,86085,41,2381,2520,0,0,94
2025-03-13T10:48:31.135478,59746,67998,85420,40,2523,2536,1,1,102
2025-03-13T10:48:31.229208,59543,68408,85488,43,2436,2470,1,0,78
2025-03-13T10:48:31.338563,59465,67792,85196,39,2422,2482,2,0,91
2025-03-13T10:48:31.432284,59550,68355,85888,51,2420,2450,1,0,80
2025-03-13T10:48:31.528298,59861,69081,86089,36,2407,2506,0,0,88
2025-03-13T10:48:31.623332,60615,69234,86589,48,2484,2584,0,0,81
2025-03-13T10:48:31.732612,60409,68973,86972,37,2561,2567,3,1,94
2025-03-13T10:48:31.836850,61029,68681,87158,50,2479,2555,1,1,80
2025-03-13T10:48:31.930578,60753,68258,85800,43,2458,2553,0,0,82
2025-03-13T10:48:32.024306,60173,68468,85881,43,2426,2500,0,0,82
2025-03-13T10:48:32.133655,60287,68559,85957,47,2495,2398,1,1,85
2025-03-13T10:48:32.227384,60142,68897,85743,47,2471,2509,2,1,86
2025-03-13T10:48:32.336733,120312,68949,86759,37,2484,2543,2,1,97
2025-03-13T10:48:32.435017,60254,68805,85997,47,2473,2490,1,4,93
2025-03-13T10:48:32.536272,59791,68433,86374,48,2420,2484,1,0,74
2025-03-13T10:48:32.629998,60537,68354,86260,41,2560,2516,1,0,104
2025-03-13T10:48:32.736744,60085,68674,86140,51,2479,2586,1,0,73
2025-03-13T10:48:32.830474,120331,68730,86382,39,2456,2430,1,0,87
2025-03-13T10:48:32.939848,60136,68440,86359,36,2491,2546,1,0,90
2025-03-13T10:48:33.033548,60424,69251,86363,48,2500,2552,1,0,78
2025-03-13T10:48:33.127276,60726,68909,86273,49,2500,2560,1,0,109
2025-03-13T10:48:33.221054,60241,69012,86992,42,2567,2559,1,0,81
2025-03-13T10:48:33.331728,60384,69211,87021,55,2514,2535,1,0,101
2025-03-13T10:48:33.429484,60912,68567,86566,36,2517,2626,2,0,88
2025-03-13T10:48:33.534698,60543,68918,86401,48,2638,2610,1,1,86
2025-03-13T10:48:33.628424,60068,68509,86370,49,2446,2478,0,1,74
2025-03-13T10:48:33.737774,60252,68691,86289,38,2573,2530,1,2,90
2025-03-13T10:48:33.831502,60257,68404,85932,47,2428,2522,2,2,85
2025-03-13T10:48:33.925232,59801,68495,86369,31,2565,2481,0,1,85
2025-03-13T10:48:34.034580,60264,68570,85851,34,2596,2488,0,1,85
2025-03-13T10:48:34.147766,60420,68853,86275,38,2575,2503,0,1,82
2025-03-13T10:48:34.227395,60068,69019,86212,38,2566,2516,0,1,94
2025-03-13T10:48:34.336771,59959,68645,86004,37,2496,2522,0,1,84
2025-03-13T10:48:34.419872,60546,68741,172769,41,2477,2523,0,1,86
2025-03-13T10:48:34.544839,60659,69048,86869,45,2519,2602,0,1,88
2025-03-13T10:48:34.638567,60573,137708,85720,33,2585,2501,1,1,92
2025-03-13T10:48:34.732296,60242,68926,86511,33,2584,2503,1,2,84
2025-03-13T10:48:34.826026,60025,68669,86733,49,2470,2535,0,1,85
2025-03-13T10:48:34.935429,60341,68794,86370,49,2539,2614,0,0,76
2025-03-13T10:48:35.029100,60575,69133,86436,42,2518,2546,3,0,85
2025-03-13T10:48:35.138969,60192,68719,86562,45,2545,2515,1,0,85
2025-03-13T10:48:35.227593,60131,68430,86316,56,2434,2564,1,2,75
2025-03-13T10:48:35.336940,60570,137226,86874,46,2540,2661,1,0,95
2025-03-13T10:48:35.430668,60592,68556,86939,54,2504,2490,2,1,79
2025-03-13T10:48:35.524395,60533,69080,86812,38,2508,2528,0,1,86
2025-03-13T10:48:35.633744,60373,68867,86777,40,2398,2554,0,1,84
2025-03-13T10:48:35.743093,60356,69152,86215,55,2576,2648,2,4,103
2025-03-13T10:48:35.836824,60145,68884,86606,47,2557,2564,3,1,95
2025-03-13T10:48:35.935044,60230,69168,86877,42,2478,2610,0,1,85
2025-03-13T10:48:36.028801,60545,69577,86485,44,2549,2621,1,0,89
2025-03-13T10:48:36.138059,60618,69252,86644,39,2644,2502,1,1,90
2025-03-13T10:48:36.231761,60867,69222,173130,41,2549,2546,1,3,78
2025-03-13T10:48:36.325520,60493,69068,86605,36,2580,2546,1,1,106
2025-03-13T10:48:36.434840,60700,69164,86248,42,2592,2619,2,2,91
2025-03-13T10:48:36.544224,59914,68626,86420,44,2487,2538,1,2,82
2025-03-13T10:48:36.638284,60598,68735,86292,55,2596,2604,1,1,92
2025-03-13T10:48:36.738546,121165,69296,87090,30,2526,2670,2,1,92
2025-03-13T10:48:36.838784,60183,69191,86111,45,2640,2533,1,1,107
2025-03-13T10:48:36.936535,60366,69227,86917,57,2591,2524,2,4,96
2025-03-13T10:48:37.030271,60676,69385,87142,51,2563,2610,1,0,88
2025-03-13T10:48:37.123999,60732,68959,86848,34,2583,2575,0,0,96
2025-03-13T10:48:37.248967,60926,69728,86683,45,2527,2534,4,0,96
2025-03-13T10:48:37.342696,60438,138941,86580,45,2575,2510,3,1,88
2025-03-13T10:48:37.436427,60433,68793,86940,49,2550,2494,2,1,86
2025-03-13T10:48:37.530486,60913,68844,86695,54,2458,2535,1,2,90
2025-03-13T10:48:37.635127,60813,68694,86500,45,2531,2462,1,0,91
2025-03-13T10:48:37.744473,60303,69198,86864,53,2528,2486,0,0,95
2025-03-13T10:48:37.839725,60417,68726,86430,46,2469,2486,0,1,90
2025-03-13T10:48:37.933452,60303,68572,86349,49,2487,2511,1,1,80
2025-03-13T10:48:38.042802,60616,69124,86630,64,2480,2544,0,0,93
2025-03-13T10:48:38.136571,60260,69505,87260,46,2509,2547,2,0,93
2025-03-13T10:48:38.230258,60479,68789,86553,44,2520,2639,0,2,77
2025-03-13T10:48:38.323986,60485,69021,86460,47,2547,2597,0,1,90
2025-03-13T10:48:38.444633,59989,69467,86445,44,2530,2447,1,2,87
2025-03-13T10:48:38.534751,60351,69412,86729,49,2512,2486,1,1,104
2025-03-13T10:48:38.639487,60418,68809,86753,41,2555,2537,0,0,78
2025-03-13T10:48:38.733224,60737,69174,86331,45,2600,2602,2,0,94
2025-03-13T10:48:38.842570,60299,68728,86747,59,2470,2633,1,0,101
2025-03-13T10:48:38.936300,60423,69085,86379,48,2603,2599,2,2,86
2025-03-13T10:48:39.030028,60460,68969,87042,40,2490,2524,1,4,97
2025-03-13T10:48:39.123753,60183,69317,87353,34,2525,2632,1,0,99
2025-03-13T10:48:39.248731,60148,68803,86520,50,2484,2502,1,0,81
2025-03-13T10:48:39.330129,60498,69102,86204,64,2529,2543,0,2,84
2025-03-13T10:48:39.436380,60665,68955,86449,46,2564,2508,0,1,96
2025-03-13T10:48:39.530121,60227,69066,86134,37,2499,2535,2,1,97
2025-03-13T10:48:39.647473,60231,69352,86388,44,2554,2505,1,1,80
2025-03-13T10:48:39.741199,60438,138038,173010,60,2534,2560,1,1,98
2025-03-13T10:48:39.834929,60239,69211,86572,54,2521,2559,3,1,98
2025-03-13T10:48:39.928656,60495,68980,86789,39,2501,2518,0,1,82
2025-03-13T10:48:40.038004,60455,69196,86102,39,2486,2544,0,1,82
2025-03-13T10:48:40.147360,60258,68262,86688,43,2504,2654,0,0,91
2025-03-13T10:48:40.241103,60876,68859,86223,45,2539,2537,1,0,70
2025-03-13T10:48:40.337856,60278,68969,86684,40,2513,2455,1,2,99
2025-03-13T10:48:40.440601,60150,68967,86648,36,2479,2463,1,1,97
2025-03-13T10:48:40.534329,60099,69207,86602,49,2505,2551,0,4,77
2025-03-13T10:48:40.628057,60684,69280,86634,36,2514,2627,0,0,94
2025-03-13T10:48:40.737408,60799,68875,86689,49,2500,2653,1,0,75
2025-03-13T10:48:40.846756,60875,68778,86870,42,2458,2563,0,0,82
2025-03-13T10:48:40.940488,60406,69061,86528,41,2522,2507,0,0,80
2025-03-13T10:48:41.034530,60817,68448,86670,33,2616,2583,0,1,92
2025-03-13T10:48:41.128952,60354,69458,86550,42,2612,2514,0,1,106
2025-03-13T10:48:41.235695,60709,68808,86620,32,2543,2458,4,2,84
2025-03-13T10:48:41.333434,60234,68941,86951,39,2579,2503,1,1,102
2025-03-13T10:48:41.427162,60054,69145,86726,50,2595,2504,2,1,83
2025-03-13T10:48:41.536512,60249,138031,86613,42,2541,2528,1,0,101
2025-03-13T10:48:41.645882,60525,68761,86981,44,2611,2683,1,0,94
2025-03-13T10:48:41.739589,60388,69228,86636,46,2527,2510,1,0,85
2025-03-13T10:48:41.833317,60562,68926,86786,45,2638,2569,1,0,89
2025-03-13T10:48:41.927413,60225,69037,86647,46,2406,2569,0,0,98
2025-03-13T10:48:42.044698,60538,68870,86923,41,2494,2550,1,1,94
2025-03-13T10:48:42.138426,60464,68607,86645,44,2607,2593,5,3,91
2025-03-13T10:48:42.230077,60220,69009,86495,42,2601,2554,3,0,80
2025-03-13T10:48:42.339399,60702,68857,86260,45,2528,2580,0,0,93
2025-03-13T10:48:42.448758,60600,69199,86052,50,2586,2518,3,2,103
2025-03-13T10:48:42.542477,60839,69085,86613,39,2593,2625,1,1,93
2025-03-13T10:48:42.636200,60638,138245,86781,39,2643,2616,1,1,105
2025-03-13T10:48:42.745552,60721,68996,86672,53,2523,2543,1,1,91
2025-03-13T10:48:42.839290,60044,68566,86983,47,2466,2526,1,3,93
2025-03-13T10:48:42.936542,60846,69124,86643,30,2687,2561,1,1,101
2025-03-13T10:48:43.029661,60376,69108,86852,47,2522,2504,5,1,89
2025-03-13T10:48:43.142544,60558,68775,86984,49,2543,2619,0,1,121
2025-03-13T10:48:43.236273,60623,69248,86882,39,2612,2507,0,0,95
2025-03-13T10:48:43.345635,60515,68666,86991,42,2555,2565,1,0,99
2025-03-13T10:48:43.439354,60381,69010,86975,54,2569,2518,1,0,96
2025-03-13T10:48:43.548698,60794,69357,86771,40,2647,2542,1,0,95
2025-03-13T10:48:43.642427,60772,69206,86336,38,2505,2532,3,1,103
2025-03-13T10:48:43.748194,60599,69170,86766,44,2690,2540,1,1,96
2025-03-13T10:48:43.839316,60504,68961,86864,48,2526,2590,0,1,81
2025-03-13T10:48:43.948663,60746,69483,86920,46,2604,2583,0,1,106
2025-03-13T10:48:44.047486,60712,69425,173662,39,2665,2568,2,1,111
2025-03-13T10:48:44.141184,60899,68727,86587,33,2672,2586,0,0,93
2025-03-13T10:48:44.234913,60667,69050,86593,43,2601,2546,0,0,89
2025-03-13T10:48:44.344264,60684,69220,86503,48,2597,2609,1,1,92
2025-03-13T10:48:44.437991,60501,68959,87085,46,2598,2556,0,0,85
2025-03-13T10:48:44.531718,60328,68584,87066,34,2480,2574,0,1,96
2025-03-13T10:48:44.633733,60652,69232,87142,48,2601,2538,1,2,96
2025-03-13T10:48:44.748598,60470,69041,86837,42,2608,2641,1,1,87
2025-03-13T10:48:44.848908,60410,68902,86657,46,2571,2590,1,3,91
2025-03-13T10:48:44.942636,60547,69173,86932,38,2515,2605,0,1,87
2025-03-13T10:48:45.036365,60580,68738,86761,43,2645,2576,0,0,104
2025-03-13T10:48:45.145715,60904,69136,86566,35,2555,2568,1,0,99
2025-03-13T10:48:45.239442,60289,69279,87664,47,2653,2522,0,1,116
2025-03-13T10:48:45.333167,60635,69001,86589,48,2554,2506,0,3,88
2025-03-13T10:48:45.442519,60783,68747,86398,39,2577,2653,1,1,101
2025-03-13T10:48:45.540100,60250,68772,86919,37,2524,2582,1,1,84
2025-03-13T10:48:45.633729,60536,68982,86490,51,2664,2572,1,0,98
2025-03-13T10:48:45.743078,60307,68226,86543,50,2617,2477,1,0,92
2025-03-13T10:48:45.828206,60193,68718,86878,41,2496,2497,1,0,83
2025-03-13T10:48:45.937555,60240,68937,86475,30,2609,2546,0,0,101
2025-03-13T10:48:46.046904,60680,69163,87147,36,2649,2476,0,0,101
2025-03-13T10:48:46.140632,60792,68988,86423,45,2584,2563,0,2,91
2025-03-13T10:48:46.234365,60934,68402,86803,50,2618,2487,0,1,65
2025-03-13T10:48:46.343860,60701,69651,86875,46,2629,2640,0,1,90
2025-03-13T10:48:46.438806,60481,68522,86569,39,2499,2588,1,1,85
2025-03-13T10:48:46.535052,60376,68409,86681,49,2599,2642,0,2,98
2025-03-13T10:48:46.638786,60457,68626,86494,37,2548,2438,1,1,89
2025-03-13T10:48:46.748144,60535,68302,86852,39,2552,2559,1,1,98
2025-03-13T10:48:46.841871,60370,68823,87061,46,2514,2552,2,2,73
2025-03-13T10:48:46.935600,60433,69195,86376,46,2586,2524,1,2,87
2025-03-13T10:48:47.029327,60342,137821,86304,35,2605,2516,0,1,91
2025-03-13T10:48:47.138684,60430,68530,86764,40,2562,2570,3,1,93
2025-03-13T10:48:47.248081,59966,68231,86964,49,2529,2545,2,1,89
2025-03-13T10:48:47.335741,60114,68504,86364,43,2594,2467,1,1,93
2025-03-13T10:48:47.429474,60542,68756,86772,53,2510,2671,3,1,85
2025-03-13T10:48:47.547358,60181,68846,85974,33,2549,2528,2,1,83
2025-03-13T10:48:47.641088,60519,68574,85864,47,2641,2560,0,1,79
2025-03-13T10:48:47.734817,60157,68521,86519,40,2511,2466,1,1,82
2025-03-13T10:48:47.828542,60235,68314,86083,45,2607,2438,0,2,104
2025-03-13T10:48:47.937892,60489,68306,86223,50,2585,2571,0,1,100
2025-03-13T10:48:48.047245,60553,68568,86585,37,2627,2554,0,1,91
2025-03-13T10:48:48.141000,59996,68448,86491,44,2534,2514,1,1,84
2025-03-13T10:48:48.243236,59910,68633,86794,47,2608,2524,1,0,85
2025-03-13T10:48:48.352585,60172,68899,86006,53,2633,2548,1,0,108
2025-03-13T10:48:48.435715,60099,68549,86237,44,2494,2511,1,1,72
2025-03-13T10:48:48.545077,60263,68433,86353,52,2555,2439,1,2,92
2025-03-13T10:48:48.654413,59840,68410,86026,40,2564,2472,0,2,82
2025-03-13T10:48:48.748145,59805,68796,86414,35,2604,2456,1,1,97
2025-03-13T10:48:48.841870,59923,68406,85967,43,2543,2390,1,1,90
2025-03-13T10:48:48.935596,60311,68536,85485,47,2503,2537,2,2,108
2025-03-13T10:48:49.044948,60412,68877,86403,45,2683,2620,1,3,107
2025-03-13T10:48:49.142184,60255,68386,85847,46,2546,2507,2,1,88
2025-03-13T10:48:49.235912,60116,68855,85835,42,2561,2475,1,1,95
2025-03-13T10:48:49.329641,60164,68193,85698,40,2613,2491,1,1,87
